,Type,Combo,cnt.spp.IndicatorClass_TP_high,prop.spp.IndicatorClass_DOC_high,prop.spp.Green,prop.spp.BCG3
CLSD1_7.4.07_1,str,0.451851164,0.795064724,0,0.56680735,0.445532584
DGKC1_6.4.08_1,str,0.547733492,1.077872716,0.731176179,0.381885072,0
FCFC1_6.19.08_1,str,0.445053689,0,0.610050025,0.584364342,0.585800389
GSAT1_7.3.07_1,str,0.566924436,0.26731955,0.723260592,0.232998801,1.044118802
LADC1_6.28.07_1,str,0.885124945,1.060086298,0.496587757,1.983825725,0
LALA1_6.27.07_1,str,0.350069729,0.269468179,0.520203624,0.331637036,0.278970079
LALK1_6.27.07_1,str,0.491242312,0,0.642667207,0.536353187,0.785948855
MALV1_7.2.07_1,str,0.65874586,0.801958651,0.71151723,0.62555113,0.495956431
MAMC2_6.13.08_1,str,0.472540119,0.795064724,0.414090483,0.437987498,0.243017773
MAMC2_7.2.07_1,str,0.690222276,1.077872716,0.731176179,0.620563242,0.331276968
MAMD1_6.13.08_1,str,0.641295544,1.190295435,0.738146594,0.636740147,0
MAMD1_7.1.07_1,str,0.470351133,0.801958651,0.587559525,0.491886358,0
MCMC1_6.18.08_1,str,0.439712034,0.530043149,0.67808176,0.283403675,0.26731955
SACJ1_6.19.08_1,str,0.717553602,0.808404537,1.399255937,0,0.662553937
SASA1_6.20.08_1,str,0.271491178,0,0.521667984,0.042745415,0.521551314
SASN1_6.20.08_1,str,0.283359323,1.069278201,0,0.06415909,0
SC-MB_6.17.14_1,str,0.708566163,1.325107873,1.144780624,0.364376154,0
SCSC2_6.20.07_1,str,0.249700604,0.269468179,0.508482927,0,0.220851312
SDBC1_6.6.07_1,str,0.851199156,1.58706058,0.49262817,1.325107873,0
SDBG1_7.5.07_1,str,0.373752331,0.26731955,0.569529313,0.297464873,0.360695586
SDSD1_6.12.07_1,str,0.392734918,0.265021575,0.647832759,0.212552756,0.445532584
SDSD3_10.8.07_1,str,0.168375528,0.269468179,0.158536387,0.245497546,0
SDSD3_11.6.08_1,str,0.440578858,0.396765145,0.792706243,0.273434958,0.299409088
SDSD3_6.2.08_1,str,0.333184354,0.26731955,0.407257407,0.297464873,0.360695586
SDSD3_6.6.07_1,str,0.739770912,0.530043149,0.768828761,0.991912862,0.668298876
SDSR1_6.13.08_1,str,0.188415635,0,0.56415624,0.023867817,0.165638484
SGCC1_6.20.07_1,str,0.337214361,0.79353029,0.312581326,0.063100375,0.179645453
SGCR1_6.21.07_1,str,0.485296707,0.26731955,0.399143812,0.481193177,0.79353029
SGLT506_6.7.10_1,str,0.110859654,0,0.294927754,0,0.148510861
SGLT506_7.6.12_1,str,1.166941093,1.347340894,1.983825725,1.336597751,0
SGWC1_10.5.07_1,str,0.284476818,0.396765145,0.192550097,0.189301125,0.359290905
SGWC1_11.2.08_1,str,0.300770592,0,0.562767984,0.144357953,0.495956431
SGWC1_6.20.07_1,str,0.313533133,0,0.436089756,0.283403675,0.5346391
SGWC1_6.9.08_1,str,0.429177842,0.538936358,0.652578561,0.213406364,0.311790088
SGWC2_6.26.07_1,str,0.496744692,0.396765145,0.672675014,0.378602249,0.538936358
SJOS1_6.11.07_1,str,0.524780162,0.5346391,0.190894867,0.491886358,0.881700322
SJTC1_6.10.07_1,str,0.533263939,0.265021575,0.69824776,0.724253836,0.445532584
SJTC3_10.8.07_1,str,0.786411661,1.077872716,0.731176179,1.336597751,0
SJTC3_11.7.08_1,str,1.010940879,1.58706058,1.167803835,0.615228655,0.673670447
SJTC3_6.10.07_1,str,0.815817544,0.801958651,0.731801218,0.647423547,1.082086759
SJTC3_6.13.08_1,str,0.446416802,0.795064724,0.62622633,0.364376154,0
SLGD1_6.18.08_1,str,0.365822837,0.808404537,0.463944276,0.190942536,0
SLSL4_6.28.07_1,str,0.745731472,1.58706058,0.792706243,0.378602249,0.224556816
SMC00036_6.15.15_1,str,1.00226163,1.336597751,1.325107873,1.347340894,0
SMC00153_6.8.09_1,str,0.760978006,1.060086298,0,1.983825725,0
SMC00153_6.8.09_2,str,1.166941093,1.347340894,1.983825725,1.336597751,0
SMC00198_5.20.09_1,str,0.452731569,1.190295435,0.106813505,0.513817339,0
SMC00198_7.9.14_1,str,1.019102202,1.069278201,1.065890436,1.007675123,0.933565047
SMC00198_7.9.14_2,str,0.943836918,1.060086298,1.083774236,1.316993548,0.314493589
SMC00206_5.18.09_1,str,0.952050146,1.077872716,0.731176179,1.336597751,0.662553937
SMC00206_6.16.15_1,str,1.161382837,1.983825725,1.336597751,1.325107873,0
SMC00206_6.5.14_1,str,1.172501525,1.336597751,1.325107873,0.705749992,1.322550483
SMC00288_6.4.14_1,str,0.947344009,1.060086298,0.799077762,1.039146808,0.891065167
SMC00318_6.15.10_1,str,0.476498014,0.269468179,1.053697441,0.217279437,0.365546999
SMC00345_7.19.11_1,str,0.728042113,1.58706058,0,1.325107873,0
SMC00345_7.19.11_2,str,0.604154774,1.069278201,0,1.347340894,0
SMC00375_6.8.10_1,str,0.233889601,0,0.133599752,0,0.801958651
SMC00382_6.23.09_1,str,0.098324781,0.269468179,0.123830945,0,0
SMC00436_5.26.09_1,str,0.156154636,0.396765145,0.2278534,0,0
SMC00446_7.1.10_1,str,0.974231329,1.069278201,0.48839336,1.347340894,0.991912862
SMC00473_6.3.09_1,str,1.164068623,1.325107873,1.347340894,1.983825725,0
SMC00479_7.13.11_1,str,0.183353114,0.269468179,0.463944276,0,0
SMC00479_7.13.11_2,str,0.309647494,0.79353029,0.284881812,0.160177875,0
SMC00531_5.18.09_1,str,0.978685608,0.801958651,0.831660853,0.755103139,1.526019788
SMC00608_6.27.11_1,str,0.473452132,0.265021575,0.67808176,0.736849555,0.21385564
SMC00632_6.13.11_1,str,0.294768801,0,0.809773798,0.213406364,0.155895044
SMC00632_6.13.11_2,str,0.404333923,0.396765145,0.561876956,0.451410374,0.207283215
SMC00670_5.21.09_1,str,0.532622043,0.5346391,0.831660853,0.458984261,0.305203958
SMC00670_6.23.15_1,str,1.297728398,1.325107873,1.347340894,1.983825725,0.5346391
SMC00684_6.27.11_1,str,1.01274232,0.808404537,1.824397601,0.815845381,0.60232176
SMC00686_6.27.11_1,str,0.644568566,0.79353029,0.852721858,0.662553937,0.269468179
SMC00702_7.19.11_1,str,0.510166003,0.26731955,0.666892456,0.577431812,0.529020193
SMC00710_5.20.09_1,str,0.464614958,0.795064724,0.496587757,0.56680735,0
SMC00729_6.3.09_1,str,0.91836338,0.808404537,0.998408082,1.336597751,0.530043149
SMC00748_6.21.11_1,str,0.862916063,1.190295435,1.108577899,0.727314848,0.425476072
SMC00766_7.11.11_1,str,0.66311404,0.801958651,0.48839336,0.866147718,0.495956431
SMC00766_7.11.11_2,str,0.641742255,0.795064724,0.496587757,1.275316537,0
SMC00830_6.21.11_1,str,0.819019214,0.808404537,1.065216058,0.739902327,0.662553937
SMC00836_6.24.15_1,str,1.161382837,1.983825725,1.336597751,1.325107873,0
SMC00857_7.13.11_1,str,0.344452015,0.801958651,0.190894867,0.384954541,0
SMC00873_4.23.15_1,str,1.164068623,1.325107873,1.347340894,1.983825725,0
SMC00873_5.19.09_1,str,0.729764208,0.538936358,1.176562684,0.541003852,0.662553937
SMC00873_6.10.14_1,str,1.129996227,1.983825725,1.336597751,0.464648215,0.734913215
SMC00899_7.12.11_1,str,0.489258966,0.26731955,0.694353856,0.384954541,0.610407915
SMC00910_4.30.09_1,str,0.595859021,0.530043149,0.414090483,0.953266907,0.486035546
SMC00921_6.2.10_1,str,0.256411149,0,0.731176179,0,0.294468416
SMC00926_6.28.10_1,str,0.626324927,0.396765145,0.729531912,0.528050506,0.850952144
SMC00957_6.21.10_1,str,1.00226163,1.336597751,1.325107873,1.347340894,0
SMC00957_7.2.10_1,str,1.064158221,1.060086298,0.67808176,1.983825725,0.5346391
SMC00958_7.19.11_1,str,0.866524949,0.808404537,1.621949189,0.594043445,0.441702624
SMC00963_6.17.10_1,str,0.652429123,1.190295435,0.312581326,0.567903374,0.538936358
SMC00963_7.9.14_1,str,0.63873806,0.801958651,0.831660853,0.310924822,0.610407915
SMC01004_5.26.09_1,str,1.207306768,1.325107873,1.101567766,1.511486266,0.891065167
SMC01013_6.24.10_1,str,0.980327588,1.077872716,1.66648784,0.381885072,0.795064724
SMC01046_5.21.09_1,str,0.921691813,1.190295435,0.749837947,0.784247517,0.962386353
SMC01049_6.1.10_1,str,0.304355081,0.5346391,0.190894867,0.491886358,0
SMC01049_7.9.14_1,str,1.017224416,1.060086298,1.041069765,1.70042205,0.26731955
SMC01151_6.17.09_1,str,0.323397746,0,0.78462256,0.190942536,0.31802589
SMC01158_5.20.09_1,str,0.61688632,1.58706058,0.312581326,0.567903374,0
SMC01161_5.27.10_1,str,0.970867632,1.069278201,0.785891854,0.705749992,1.322550483
SMC01201_6.2.10_1,str,0.765453988,0.795064724,0.315093755,1.417018375,0.5346391
SMC01208_6.8.10_1,str,0.53866765,0.808404537,0.83395768,0.308445635,0.20386275
SMC01215_7.13.11_1,str,0.52563934,0.79353029,0.830216003,0.141975844,0.336835224
SMC01257_6.16.11_1,str,0.41038874,0,0.48839336,0.491886358,0.661275242
SMC01258_5.27.09_1,str,0.809502444,1.060086298,0.194097753,1.983825725,0
SMC01260_7.16.12_1,str,0.822476659,0.538936358,1.570160061,0.626113897,0.554696319
SMC01278_6.17.09_1,str,0.270401583,0,0.709926085,0,0.371680247
SMC01358_6.21.11_1,str,0.78860627,0.801958651,0.750892031,0.668009351,0.933565047
SMC01383_6.1.10_1,str,1.040173973,1.325107873,1.202397767,1.039146808,0.594043445
SMC01452_7.15.10_1,str,0.404584587,0,0.953869432,0.222766292,0.441702624
SMC01454_7.16.12_1,str,0.684912824,0.79353029,0.574467645,0.636740147,0.734913215
SMC01454_7.16.12_2,str,1.015700467,0.801958651,0.831660853,0.903162578,1.526019788
SMC01464_6.7.12_1,str,0.811300997,0.795064724,0.799077762,1.35403978,0.297021722
SMC01512_6.23.10_1,str,1.083665567,1.077872716,1.824397601,0.468677134,0.963714817
SMC01555_6.23.11_1,str,0.289388393,0.79353029,0.364023282,0,0
SMC01606_5.26.09_1,str,0.326082546,0.801958651,0.309894264,0.192477271,0
SMC01640_6.30.15_1,str,1.259539891,1.325107873,1.347340894,1.983825725,0.381885072
SMC01656_6.6.12_1,str,0.673576588,0.808404537,1.145846374,0.283121691,0.456933749
SMC01662_7.9.12_1,str,0.351153552,0,0.600656277,0.265021575,0.538936358
SMC01684_6.3.09_1,str,0.096238635,0,0,0.384954541,0
SMC01692_6.20.11_1,str,0.43913754,0.795064724,0.67808176,0.283403675,0
SMC01694_6.28.10_1,str,0.876203572,0.538936358,1.510602563,0.461444462,0.993830905
SMC01716_6.8.10_1,str,0.780722136,1.190295435,0.830216003,0.260289046,0.842088059
SMC01726_6.30.10_1,str,0.922453795,0.801958651,1.023890648,0.673670447,1.190295435
SMC01748_5.21.14_1,str,0.655535886,0.530043149,0.836889012,0.921061944,0.334149438
SMC01748_6.3.09_1,str,0.603617617,1.077872716,0,1.336597751,0
SMC01772_7.11.12_1,str,0.467704486,0.396765145,0.919054906,0.129521822,0.425476072
SMC01814_6.9.10_1,str,0.429875558,1.069278201,0.26526949,0.384954541,0
SMC01824_6.21.12_1,str,0.685554502,0.265021575,0.909074127,1.082086759,0.486035546
SMC01860_5.28.09_1,str,0.665691121,1.077872716,0.063096422,0.859241411,0.662553937
SMC01881_7.9.13_1,str,1.096906527,1.58706058,0.892732268,1.009605999,0.898227263
SMC01881_7.9.13_2,str,0.9467844,0.801958651,0.9346411,1.058624988,0.991912862
SMC01902_7.16.12_1,str,0.614048663,0.530043149,0.950322764,0.708509187,0.26731955
SMC01912_7.12.12_1,str,0.340552426,0,0.814686149,0.381885072,0.165638484
SMC01923_7.12.11_1,str,0.263668099,0,0.642667207,0.299726781,0.112278408
SMC01934_6.15.12_1,str,0.935852394,0.801958651,1.083390347,0.866147718,0.991912862
SMC01960_5.21.14_1,str,0.606224214,0.530043149,0.763490702,0.816869416,0.314493589
SMC01960_6.23.10_1,str,0.498988143,0.538936358,0.974114273,0.121508886,0.361393056
SMC01962_6.8.10_1,str,0.731591469,1.58706058,0.969222757,0.211571845,0.158510693
SMC01962_7.17.14_1,str,0.665272285,0.5346391,0.984224183,0.848325748,0.293900107
SMC01972_6.7.10_1,str,0.638795396,0.530043149,0.885503477,0.56680735,0.572827608
SMC01987_6.15.12_1,str,0.568205439,0,1.09558332,0.815845381,0.361393056
SMC01987_6.15.12_2,str,0.647461627,0.396765145,0.870145746,0.714459084,0.608476533
SMC01990_5.21.09_1,str,0.563024578,0.801958651,0.360894006,0.522438306,0.56680735
SMC01990_7.8.14_1,str,0.90449932,0.795064724,0.985225456,1.220815831,0.61689127
SMC02006_5.26.09_1,str,0.380974402,0,0.731176179,0.461444462,0.331276968
SMC02028_7.12.12_1,str,0.748487738,1.190295435,0.364023282,1.054677695,0.384954541
SMC02059_6.3.10_1,str,0.431673752,0.26731955,0.894073124,0.384954541,0.180347793
SMC02059_6.3.10_2,str,0.592612821,0.530043149,0.909074127,0.56680735,0.364526659
SMC02123_7.5.11_1,str,0.329708306,0.269468179,0.879638347,0.169726699,0
SMC02127_5.19.14_1,str,0.65858987,0.79353029,0.878442836,0,0.962386353
SMC02127_6.4.09_1,str,0.584067385,0.26731955,0.694353856,0.458984261,0.915611873
SMC02206_7.19.11_1,str,0.411692314,0,0.647832759,0.330637621,0.668298876
SMC02208_5.29.13_1,str,1.166941093,1.347340894,1.983825725,1.336597751,0
SMC02228_6.23.09_1,str,0.261512009,0,0.49262817,0.283951687,0.269468179
SMC02232_6.3.13_1,str,0.523336854,0,0.881091372,0.577431812,0.634824232
SMC02270_6.30.10_1,str,0.459566177,0.530043149,0.426782372,0.675808763,0.205630423
SMC02302_7.15.13_1,str,0.919911102,1.077872716,1.558322546,0.791047649,0.2524015
SMC02366_6.23.14_1,str,1.260243191,1.983825725,1.032768702,0.946505624,1.077872716
SMC02417_7.20.11_1,str,0.4684641,0,0.689924598,0.415999262,0.767932539
SMC02452_6.30.11_1,str,0.2775596,0,0.62622633,0.229422023,0.254590048
SMC02484_6.5.13_1,str,0.658571664,0,1.438554746,0.494204211,0.701527697
SMC02484_6.5.13_2,str,0.493187338,0,0.94274528,0.431185895,0.598818175
SMC02494_5.22.14_1,str,0.217975714,0,0.607392758,0,0.264510097
SMC02536_6.29.11_1,str,0.543439023,0.530043149,0.826576853,0.695627202,0.121508886
SMC02563_5.22.14_1,str,0.686521668,0.808404537,1.473487021,0.169726699,0.294468416
SMC02563_6.24.10_1,str,0.447913494,0.79353029,0.423379384,0.160177875,0.414566429
SMC02563_6.24.10_2,str,0.103111354,0.26731955,0.145125868,0,0
SMC02622_6.15.10_1,str,0.424520258,0.265021575,0.7758093,0.348804523,0.308445635
SMC02644_6.30.11_1,str,0.691849974,0.808404537,1.176562684,0.487964258,0.294468416
SMC02656_6.23.09_1,str,0.225364395,0,0.402604748,0.094650562,0.404202268
SMC02680_6.3.14_1,str,0.472833042,0.5346391,0.805085305,0.167641494,0.383966269
SMC02718_6.30.14_1,str,0.591381366,0.795064724,1.01514205,0.364376154,0.190942536
SMC02749_6.27.11_1,str,0.52808643,0.808404537,0.92205611,0.381885072,0
SMC02804_6.20.11_1,str,0.195443535,0,0.685535503,0,0.096238635
SMC02884_5.27.14_1,str,0.342634736,0,0.682414117,0.343111656,0.345013169
SMC02884_5.27.14_2,str,0.340325036,0,0.750679361,0.396765145,0.21385564
SMC02884_6.23.10_1,str,0.194027291,0.269468179,0.285789674,0,0.220851312
SMC02902_8.2.11_1,str,0.812437733,1.58706058,0.878442836,0.784247517,0
SMC02905_7.9.13_1,str,1.019102202,1.069278201,1.065890436,1.007675123,0.933565047
SMC02936_6.18.13_1,str,0.402871793,0.795064724,0.269720254,0.212552756,0.334149438
SMC02947_7.12.11_1,str,0.412999402,0.538936358,0.731176179,0.381885072,0
SMC02984_6.23.10_1,str,0.525320926,1.190295435,0.540008919,0.229153993,0.141825357
SMC02996_6.11.14_1,str,0.51987247,0.5346391,0.666892456,0.481193177,0.396765145
SMC03011_6.13.13_1,str,0.989864698,0.795064724,1.063756515,1.09818924,1.002448313
SMC03133_6.2.10_1,str,0.224918729,0,0.582714011,0.169726699,0.147234208
SMC03222_7.11.12_1,str,0.735105948,0.79353029,0.834096323,0.476516624,0.836280555
SMC03268_5.27.14_1,str,0.637559214,0.801958651,0.785891854,0.962386353,0
SMC03268_5.28.09_1,str,0.361557198,0.265021575,0.549968346,0.316745284,0.314493589
SMC03304_6.29.11_1,str,0.654680596,0.269468179,1.176562684,0.620563242,0.55212828
SMC03523_6.11.13_1,str,0.895576342,1.190295435,1.032768702,0.820304874,0.538936358
SMC03523_6.11.13_2,str,0.784813802,0.801958651,0.855891499,0.781231275,0.700173785
SMC03687_6.2.10_1,str,0.547553961,0.530043149,0.647832759,0.56680735,0.445532584
SMC03737_7.6.12_1,str,0.572549017,0.269468179,1.176562684,0.328845478,0.515319728
SMC03929_7.5.12_1,str,0.392224421,1.190295435,0,0.378602249,0
SMC03971_7.11.11_1,str,0.545786674,0.26731955,0.845391552,0.673670447,0.396765145
SMC03988_6.29.11_1,str,0.196777615,0.265021575,0.084101388,0.437987498,0
SMC04008_6.19.12_1,str,0.453906021,0.269468179,0.92205611,0.245497546,0.378602249
SMC04054_5.27.09_1,str,0.198382572,0.79353029,0,0,0
SMC04121_7.9.12_1,str,0.492173659,0.801958651,0.360894006,0.522438306,0.283403675
SMC04132_6.11.12_1,str,0.549054078,0.265021575,0.877139698,0.795358701,0.258696339
SMC04132_6.11.12_2,str,0.522737319,0,1.227463999,0.409162577,0.454322699
SMC04294_7.11.13_1,str,0.895903654,1.58706058,0.792706243,0.904438707,0.299409088
SMC04308_6.17.09_1,str,0.36304567,0.801958651,0.26526949,0.384954541,0
SMC04441_7.19.13_1,str,1.041428831,1.060086298,1.144780624,1.578963332,0.381885072
SMC04532_7.11.12_1,str,0.420905128,0,1.27778689,0.164904917,0.240928704
SMC04749_6.23.09_1,str,0.453699937,0.79353029,0.642667207,0.378602249,0
SMC04756_5.21.14_1,str,0.442800324,0,0.870891423,0.522438306,0.377871567
SMC04756_7.7.10_1,str,0.107063287,0,0.237310611,0,0.190942536
SMC04806_7.11.13_1,str,0.919388933,0.808404537,1.553428188,0.602203382,0.713519624
SMC04932_7.12.10_1,str,0.680527744,1.58706058,0.621233059,0.513817339,0
SMC04934_7.12.13_1,str,0.90165501,1.069278201,0.9346411,1.106744306,0.495956431
SMC05017_7.19.13_1,str,1.164068623,1.325107873,1.347340894,1.983825725,0
SMC05109_5.7.14_1,str,1.166941093,1.347340894,1.983825725,1.336597751,0
SMC05109_5.7.14_2,str,0.987690252,1.983825725,1.272831161,0.694104124,0
SMC05109_6.23.09_1,str,0.365376633,0,0.577642908,0.288715906,0.595147717
SMC05165_6.22.11_1,str,1.072080813,1.060086298,0.885503477,1.578963332,0.763770144
SMC05165_7.12.11_2,str,0.956028409,1.077872716,1.303815971,1.0638227,0.378602249
SMC05230_7.2.12_1,str,0.705795732,0.79353029,0.919054906,0.826947019,0.283650715
SMC05332_6.11.12_1,str,0.195484662,0,0.441419914,0.131694975,0.20882376
SMC05379_6.15.12_1,str,0.520646039,0.530043149,0.783157235,0.417647521,0.35173625
SMC05423_6.10.10_1,str,0.895916347,1.077872716,0.285789674,1.336597751,0.883405249
SMC05524_6.30.11_1,str,0.368811279,0,0.656307119,0.206510318,0.612427679
SMC05567_6.12.13_1,str,0.714059674,0.5346391,0.71151723,0.866147718,0.743934647
SMC05694_6.26.14_1,str,0.508628207,0.530043149,0.885503477,0.364376154,0.254590048
SMC05702_6.7.10_1,str,0.144649361,0,0.196712373,0.381885072,0
SMC05764_6.19.12_1,str,0.39965203,0.79353029,0.14638424,0.451410374,0.207283215
SMC05956_6.19.12_1,str,0.322588003,0.801958651,0.48839336,0,0
SMC06019_6.17.10_1,str,0.506763327,0.265021575,0.62622633,0.499330284,0.63647512
SMC06036_6.11.12_1,str,0.908219847,0.808404537,1.265639985,0.763770144,0.795064724
SMC06079_6.26.13_1,str,0.741877538,1.190295435,0.878442836,0.513817339,0.384954541
SMC06079_6.26.13_2,str,0.718895007,0.801958651,0.71151723,0.866147718,0.495956431
SMC06302_6.28.12_1,str,0.271236968,0,0.661582305,0.180347793,0.243017773
SMC06356_6.10.13_1,str,0.709224841,0.269468179,1.330144238,0.414806199,0.822480749
SMC06458_6.6.10_1,str,0.643398789,1.190295435,0.574467645,0.808832078,0
SMC06612_6.6.13_1,str,0.653082151,0.26731955,0.894073124,0.909892552,0.541043379
SMC06653_7.1.10_1,str,0.360767079,0,0.436089756,0.472339458,0.5346391
SMC06653_7.1.10_2,str,0.251438526,0,0.582714011,0.275805885,0.147234208
SMC06714_6.6.10_1,str,0.61688632,1.58706058,0.312581326,0.567903374,0
SMC06740_6.10.13_1,str,0.735686875,0.5346391,0.904891251,0.577431812,0.925785338
SMC06918_7.16.12_1,str,0.967829884,1.060086298,0.859575762,1.417018375,0.5346391
SMC07085_6.21.11_1,str,0.473896702,0.269468179,1.142302184,0.381885072,0.101931375
SMC07126_7.12.12_1,str,0.789207332,1.190295435,1.092784317,0.694104124,0.179645453
SMC07828_6.6.13_1,str,0.66505253,0,0.870891423,0.797405835,0.991912862
SMC08068_6.10.13_1,str,0.546673424,0.265021575,0.597417759,0.82921816,0.495036204
SMC08094_6.28.12_1,str,0.44028292,0.269468179,0.731176179,0.381885072,0.378602249
SMC08150_6.3.10_1,str,0.21568755,0.396765145,0.192550097,0.273434958,0
SMC08150_7.8.14_1,str,0.86850088,0.801958651,0.984224183,1.026545443,0.661275242
SMC08414_6.28.12_1,str,0.576016529,0,0.833648048,1.012155982,0.458262086
SMC08426_6.8.10_1,str,0.524794508,0.538936358,0.609707132,0.468677134,0.481857408
SMC08845_6.22.09_1,str,0.246520097,0.79353029,0.192550097,0,0
SMC09091_6.27.13_1,str,0.255879498,0,0.309894264,0.449113631,0.264510097
SMC09118_5.22.13_1,str,0.906296116,0.795064724,0.899907763,1.039146808,0.891065167
SMC09174_7.13.12_1,str,0.764161499,1.077872716,1.09558332,0.642261257,0.240928704
SMC09286_6.9.10_1,str,0.515381464,1.190295435,0.49262817,0.378602249,0
SMC09698_4.21.15_1,str,1.00226163,1.336597751,1.325107873,1.347340894,0
SMC09698_6.9.10_1,str,1.498218061,1.325107873,1.347340894,1.983825725,1.336597751
SMC10189_6.24.10_1,str,1.166941093,1.347340894,1.983825725,1.336597751,0
SMC10198_7.13.12_1,str,0.538334281,0.79353029,0.432612556,0.567903374,0.359290905
SMC10685_7.1.10_1,str,0.33526815,0,0.419739862,0.310924822,0.610407915
SMC11181_6.21.11_1,str,0.589954611,0.530043149,0.67808176,0.510126615,0.641566921
SMC11581_5.13.15_1,str,1.387792405,1.347340894,1.983825725,1.336597751,0.883405249
SMC11581_6.29.09_1,str,0.123727537,0,0.072518868,0.063100375,0.359290905
SMC11581_6.29.09_2,str,0.030223805,0,0.120895221,0,0
SMC12246_7.23.13_1,str,0.89541216,0.795064724,0.935686151,1.161040862,0.689856904
SMC12862_6.27.11_1,str,0.45399255,0,1.132024034,0.286413804,0.397532362
SMC13062_7.23.13_1,str,0.828169702,1.190295435,0.94274528,0.674385257,0.505252835
